cohort_month,age_day,avg_cum_views_est
2012-03,21,46749.690978403705
2012-03,22,48975.86673928007
2012-03,23,51202.042500156436
2012-03,24,53428.2182610328
2012-03,25,55654.394021909175
2012-03,26,57880.56978278554
2012-03,27,60106.745543661906
2012-03,28,62332.92130453827
2012-03,29,64559.09706541464
2012-03,30,66785.27282629101
2012-03,31,69011.44858716737
2012-03,32,71237.62434804374
2012-03,33,73463.80010892011
2012-03,34,75689.97586979647
2012-03,35,77916.15163067284
2012-03,36,80142.3273915492
2012-03,37,82368.50315242558
2012-03,38,84594.67891330195
2012-03,39,86820.8546741783
2012-03,40,89047.03043505468
2012-03,41,91273.20619593104
2012-03,42,93499.38195680741
2012-03,43,95725.55771768378
2012-03,44,97951.73347856014
2012-03,45,100177.90923943651
2012-03,46,102404.08500031287
2012-03,47,104630.26076118925
2012-03,48,106856.4365220656
2012-03,49,109082.61228294198
2012-03,50,111308.78804381835
2012-03,51,113534.96380469471
2012-03,52,115761.13956557108
2012-03,53,117987.31532644744
2012-03,54,120213.49108732381
2012-03,55,122439.66684820018
2012-03,56,124665.84260907654
2012-03,57,126892.01836995292
2012-03,58,129118.19413082927
2012-03,59,131344.36989170566
2012-03,60,133570.54565258202
2012-03,61,135796.72141345838
2012-03,62,138022.89717433474
2012-03,63,140249.07293521112
2012-03,64,142475.24869608748
2012-03,65,144701.42445696384
2012-03,66,146927.60021784023
2012-03,67,149153.77597871659
2012-03,68,151379.95173959294
2012-03,69,153606.1275004693
2012-03,70,155832.3032613457
2012-03,71,158058.47902222205
2012-03,72,160284.6547830984
2012-03,73,162510.8305439748
2012-03,74,164737.00630485115
2012-03,75,166963.1820657275
2012-03,76,169189.3578266039
2012-03,77,171415.53358748025
2012-03,78,173641.7093483566
2012-03,79,175867.88510923297
2012-03,80,178094.06087010936
2012-03,81,180320.23663098572
2012-03,82,182546.41239186208
2012-03,83,184772.58815273846
2012-03,84,186998.76391361482
2012-03,85,189224.93967449118
2012-03,86,191451.11543536757
2012-03,87,193677.29119624392
2012-03,88,195903.46695712028
2012-03,89,198129.64271799664
2012-03,90,200355.81847887303
2012-03,91,202581.9942397494
2012-03,92,204808.17000062575
2012-03,93,207034.34576150213
2012-03,94,209260.5215223785
2012-03,95,211486.69728325485
2012-03,96,213712.8730441312
2012-03,97,215939.0488050076
2012-03,98,218165.22456588395
2012-03,99,220391.4003267603
2012-03,100,222617.5760876367
2012-03,101,224843.75184851306
2012-03,102,227069.92760938942
2012-03,103,229296.1033702658
2012-03,104,231522.27913114216
2012-03,105,233748.45489201852
2012-03,106,235974.63065289488
2012-03,107,238200.80641377126
2012-03,108,240426.98217464762
2012-03,109,242653.15793552398
2012-03,110,244879.33369640037
2012-03,111,247105.50945727673
2012-03,112,249331.68521815308
2012-03,113,251557.86097902947
2012-03,114,253784.03673990583
2012-03,115,256010.2125007822
2012-03,116,258236.38826165855
2012-03,117,260462.56402253493
2012-03,118,262688.7397834113
2012-03,119,264914.91554428765
2012-03,120,267141.09130516404
2012-03,121,269367.26706604037
2012-03,122,271593.44282691675
2012-03,123,273819.61858779314
2012-03,124,276045.7943486695
2012-03,125,278271.97010954586
2012-03,126,280498.14587042225
2012-03,127,282724.3216312986
2012-03,128,284950.49739217496
2012-03,129,287176.67315305135
2012-03,130,289402.8489139277
2012-03,131,291629.02467480407
2012-03,132,293855.20043568045
2012-03,133,296081.3761965568
2012-03,134,298307.55195743317
2012-03,135,300533.72771830956
2012-03,136,302759.9034791859
2012-03,137,304986.0792400623
2012-03,138,307212.2550009386
2012-03,139,309438.430761815
2012-03,140,311664.6065226914
2012-03,141,313890.7822835677
2012-03,142,316116.9580444441
2012-03,143,318343.1338053205
2012-03,144,320569.3095661968
2012-03,145,322795.4853270732
2012-03,146,325021.6610879496
2012-03,147,327247.8368488259
2012-03,148,329474.0126097023
2012-03,149,331700.1883705787
2012-03,150,333926.364131455
2012-03,151,336152.5398923314
2012-03,152,338378.7156532078
2012-03,153,340604.8914140841
2012-03,154,342831.0671749605
2012-03,155,345057.2429358369
2012-03,156,347283.4186967132
2012-03,157,349509.5944575896
2012-03,158,351735.77021846594
2012-03,159,353961.94597934233
2012-03,160,356188.1217402187
2012-03,161,358414.29750109505
2012-03,162,360640.47326197143
2012-03,163,362866.6490228478
2012-03,164,365092.82478372415
2012-03,165,367319.00054460054
2012-03,166,369545.1763054769
2012-03,167,371771.35206635325
2012-03,168,373997.52782722964
2012-03,169,376223.70358810603
2012-03,170,378449.87934898236
2012-03,171,380676.05510985875
2012-03,172,382902.23087073513
2012-03,173,385128.40663161146
2012-03,174,387354.58239248785
2012-03,175,389580.7581533642
2012-03,176,391806.93391424057
2012-03,177,394033.10967511695
2012-03,178,396259.2854359933
2012-03,179,398485.46119686967
2012-03,180,400711.63695774606
2012-04,1,2275.9660168598525
2012-04,2,4551.932033719705
2012-04,3,6827.898050579557
2012-04,4,9103.86406743941
2012-04,5,11379.830084299263
2012-04,6,13655.796101159114
2012-04,7,15931.762118018967
2012-04,8,18207.72813487882
2012-04,9,20483.694151738673
2012-04,10,22759.660168598526
2012-04,11,25035.62618545838
2012-04,12,27311.59220231823
2012-04,13,29587.55821917808
2012-04,14,31863.524236037934
2012-04,15,34139.49025289779
2012-04,16,36415.45626975764
2012-04,17,38691.42228661749
2012-04,18,40967.388303477346
2012-04,19,43243.354320337196
2012-04,20,45519.32033719705
2012-04,21,47795.2863540569
2012-04,22,50071.25237091676
2012-04,23,52347.21838777661
2012-04,24,54623.18440463646
2012-04,25,56899.15042149631
2012-04,26,59175.11643835616
2012-04,27,61451.08245521602
2012-04,28,63727.04847207587
2012-04,29,66003.01448893572
2012-04,30,68278.98050579558
2012-04,31,70554.94652265543
2012-04,32,72830.91253951528
2012-04,33,75106.87855637513
2012-04,34,77382.84457323498
2012-04,35,79658.81059009484
2012-04,36,81934.77660695469
2012-04,37,84210.74262381454
2012-04,38,86486.70864067439
2012-04,39,88762.67465753425
2012-04,40,91038.6406743941
2012-04,41,93314.60669125395
2012-04,42,95590.5727081138
2012-04,43,97866.53872497365
2012-04,44,100142.50474183352
2012-04,45,102418.47075869337
2012-04,46,104694.43677555321
2012-04,47,106970.40279241306
2012-04,48,109246.36880927291
2012-04,49,111522.33482613278
2012-04,50,113798.30084299263
2012-04,51,116074.26685985248
2012-04,52,118350.23287671233
2012-04,53,120626.19889357219
2012-04,54,122902.16491043204
2012-04,55,125178.13092729189
2012-04,56,127454.09694415174
2012-04,57,129730.06296101159
2012-04,58,132006.02897787144
2012-04,59,134281.9949947313
2012-04,60,136557.96101159116
2012-04,61,138833.927028451
2012-04,62,141109.89304531086
2012-04,63,143385.8590621707
2012-04,64,145661.82507903056
2012-04,65,147937.79109589042
2012-04,66,150213.75711275026
2012-04,67,152489.72312961012
2012-04,68,154765.68914646996
2012-04,69,157041.65516332982
2012-04,70,159317.6211801897
2012-04,71,161593.58719704952
2012-04,72,163869.55321390938
2012-04,73,166145.51923076922
2012-04,74,168421.48524762908
2012-04,75,170697.45126448895
2012-04,76,172973.41728134878
2012-04,77,175249.38329820865
2012-04,78,177525.3493150685
2012-04,79,179801.31533192834
2012-04,80,182077.2813487882
2012-04,81,184353.24736564804
2012-04,82,186629.2133825079
2012-04,83,188905.17939936777
2012-04,84,191181.1454162276
2012-04,85,193457.11143308747
2012-04,86,195733.0774499473
2012-04,87,198009.04346680717
2012-04,88,200285.00948366703
2012-04,89,202560.97550052687
2012-04,90,204836.94151738673
2012-04,91,207112.90753424657
2012-04,92,209388.87355110643
2012-04,93,211664.8395679663
2012-04,94,213940.80558482613
2012-04,95,216216.771601686
2012-04,96,218492.73761854583
2012-04,97,220768.7036354057
2012-04,98,223044.66965226555
2012-04,99,225320.6356691254
2012-04,100,227596.60168598525
2012-04,101,229872.56770284512
2012-04,102,232148.53371970495
2012-04,103,234424.49973656482
2012-04,104,236700.46575342465
2012-04,105,238976.43177028451
2012-04,106,241252.39778714438
2012-04,107,243528.3638040042
2012-04,108,245804.32982086408
2012-04,109,248080.2958377239
2012-04,110,250356.26185458378
2012-04,111,252632.22787144364
2012-04,112,254908.19388830347
2012-04,113,257184.15990516334
2012-04,114,259460.12592202317
2012-04,115,261736.09193888304
2012-04,116,264012.0579557429
2012-04,117,266288.02397260274
2012-04,118,268563.9899894626
2012-04,119,270839.95600632246
2012-04,120,273115.9220231823
2012-04,121,275391.88804004213
2012-04,122,277667.854056902
2012-04,123,279943.82007376186
2012-04,124,282219.7860906217
2012-04,125,284495.7521074816
2012-04,126,286771.7181243414
2012-04,127,289047.68414120126
2012-04,128,291323.6501580611
2012-04,129,293599.616174921
2012-04,130,295875.58219178085
2012-04,131,298151.54820864066
2012-04,132,300427.5142255005
2012-04,133,302703.4802423604
2012-04,134,304979.44625922025
2012-04,135,307255.4122760801
2012-04,136,309531.3782929399
2012-04,137,311807.3443097998
2012-04,138,314083.31032665964
2012-04,139,316359.2763435195
2012-04,140,318635.2423603794
2012-04,141,320911.2083772392
2012-04,142,323187.17439409904
2012-04,143,325463.1404109589
2012-04,144,327739.10642781877
2012-04,145,330015.07244467863
2012-04,146,332291.03846153844
2012-04,147,334567.0044783983
2012-04,148,336842.97049525817
2012-04,149,339118.93651211803
2012-04,150,341394.9025289779
2012-04,151,343670.86854583776
2012-04,152,345946.83456269756
2012-04,153,348222.8005795574
2012-04,154,350498.7665964173
2012-04,155,352774.73261327716
2012-04,156,355050.698630137
2012-04,157,357326.6646469968
2012-04,158,359602.6306638567
2012-04,159,361878.59668071655
2012-04,160,364154.5626975764
2012-04,161,366430.5287144363
2012-04,162,368706.4947312961
2012-04,163,370982.46074815595
2012-04,164,373258.4267650158
2012-04,165,375534.3927818757
2012-04,166,377810.35879873554
2012-04,167,380086.32481559535
2012-04,168,382362.2908324552
2012-04,169,384638.2568493151
2012-04,170,386914.22286617494
2012-04,171,389190.1888830348
2012-04,172,391466.1548998946
2012-04,173,393742.1209167545
2012-04,174,396018.08693361434
2012-04,175,398294.0529504742
2012-04,176,400570.01896733406
2012-04,177,402845.98498419387
2012-04,178,405121.95100105373
2012-04,179,407397.9170179136
2012-04,180,409673.88303477346
2012-06,1,741.4053040450041
2012-06,2,1482.8106080900081
2012-06,3,2224.2159121350123
2012-06,4,2965.6212161800163
2012-06,5,3707.0265202250202
2012-06,6,4448.431824270025
2012-06,7,5189.837128315028
2012-06,8,5931.242432360033
2012-06,9,6672.647736405037
2012-06,10,7414.0530404500405
2012-06,11,8155.458344495045
2012-06,12,8896.86364854005
2012-06,13,9638.268952585053
2012-06,14,10379.674256630056
2012-06,15,11121.079560675062
2012-06,16,11862.484864720065
2012-06,17,12603.890168765069
2012-06,18,13345.295472810074
2012-06,19,14086.700776855077
2012-06,20,14828.106080900081
2012-06,21,15569.511384945086
2012-06,22,16310.91668899009
2012-06,23,17052.321993035093
2012-06,24,17793.7272970801
2012-06,25,18535.1326011251
2012-06,26,19276.537905170106
2012-06,27,20017.94320921511
2012-06,28,20759.348513260113
2012-06,29,21500.753817305118
2012-06,30,22242.159121350123
2012-06,31,22983.564425395125
2012-06,32,23724.96972944013
2012-06,33,24466.375033485136
2012-06,34,25207.780337530137
2012-06,35,25949.185641575143
2012-06,36,26690.590945620148
2012-06,37,27431.99624966515
2012-06,38,28173.401553710155
2012-06,39,28914.80685775516
2012-06,40,29656.212161800162
2012-06,41,30397.617465845167
2012-06,42,31139.022769890173
2012-06,43,31880.428073935174
2012-06,44,32621.83337798018
2012-06,45,33363.238682025185
2012-06,46,34104.64398607019
2012-06,47,34846.04929011519
2012-06,48,35587.4545941602
2012-06,49,36328.8598982052
2012-06,50,37070.2652022502
2012-06,51,37811.67050629521
2012-06,52,38553.07581034021
2012-06,53,39294.48111438521
2012-06,54,40035.88641843022
2012-06,55,40777.291722475224
2012-06,56,41518.697026520225
2012-06,57,42260.102330565234
2012-06,58,43001.507634610236
2012-06,59,43742.91293865524
2012-06,60,44484.31824270025
2012-06,61,45225.72354674525
2012-06,62,45967.12885079025
2012-06,63,46708.53415483526
2012-06,64,47449.93945888026
2012-06,65,48191.34476292526
2012-06,66,48932.75006697027
2012-06,67,49674.15537101527
2012-06,68,50415.560675060275
2012-06,69,51156.96597910528
2012-06,70,51898.371283150285
2012-06,71,52639.77658719529
2012-06,72,53381.181891240296
2012-06,73,54122.5871952853
2012-06,74,54863.9924993303
2012-06,75,55605.39780337531
2012-06,76,56346.80310742031
2012-06,77,57088.20841146531
2012-06,78,57829.61371551032
2012-06,79,58571.01901955532
2012-06,80,59312.424323600324
2012-06,81,60053.82962764533
2012-06,82,60795.234931690335
2012-06,83,61536.640235735336
2012-06,84,62278.045539780345
2012-06,85,63019.45084382535
2012-06,86,63760.85614787035
2012-06,87,64502.26145191536
2012-06,88,65243.66675596036
2012-06,89,65985.07206000536
2012-06,90,66726.47736405037
2012-06,91,67467.88266809536
2012-06,92,68209.28797214037
2012-06,93,68950.69327618538
2012-06,94,69692.09858023038
2012-06,95,70433.50388427539
2012-06,96,71174.9091883204
2012-06,97,71916.31449236539
2012-06,98,72657.7197964104
2012-06,99,73399.1251004554
2012-06,100,74140.5304045004
2012-06,101,74881.93570854541
2012-06,102,75623.34101259042
2012-06,103,76364.74631663541
2012-06,104,77106.15162068042
2012-06,105,77847.55692472543
2012-06,106,78588.96222877043
2012-06,107,79330.36753281543
2012-06,108,80071.77283686044
2012-06,109,80813.17814090544
2012-06,110,81554.58344495045
2012-06,111,82295.98874899546
2012-06,112,83037.39405304045
2012-06,113,83778.79935708546
2012-06,114,84520.20466113047
2012-06,115,85261.60996517546
2012-06,116,86003.01526922047
2012-06,117,86744.42057326548
2012-06,118,87485.82587731048
2012-06,119,88227.23118135548
2012-06,120,88968.6364854005
2012-06,121,89710.04178944549
2012-06,122,90451.4470934905
2012-06,123,91192.8523975355
2012-06,124,91934.2577015805
2012-06,125,92675.66300562551
2012-06,126,93417.06830967052
2012-06,127,94158.47361371551
2012-06,128,94899.87891776052
2012-06,129,95641.28422180553
2012-06,130,96382.68952585052
2012-06,131,97124.09482989553
2012-06,132,97865.50013394054
2012-06,133,98606.90543798554
2012-06,134,99348.31074203055
2012-06,135,100089.71604607555
2012-06,136,100831.12135012055
2012-06,137,101572.52665416556
2012-06,138,102313.93195821057
2012-06,139,103055.33726225556
2012-06,140,103796.74256630057
2012-06,141,104538.14787034558
2012-06,142,105279.55317439057
2012-06,143,106020.95847843558
2012-06,144,106762.36378248059
2012-06,145,107503.76908652559
2012-06,146,108245.1743905706
2012-06,147,108986.5796946156
2012-06,148,109727.9849986606
2012-06,149,110469.39030270561
2012-06,150,111210.79560675062
2012-06,151,111952.20091079561
2012-06,152,112693.60621484062
2012-06,153,113435.01151888563
2012-06,154,114176.41682293062
2012-06,155,114917.82212697563
2012-06,156,115659.22743102064
2012-06,157,116400.63273506564
2012-06,158,117142.03803911064
2012-06,159,117883.44334315565
2012-06,160,118624.84864720065
2012-06,161,119366.25395124566
2012-06,162,120107.65925529067
2012-06,163,120849.06455933566
2012-06,164,121590.46986338067
2012-06,165,122331.87516742568
2012-06,166,123073.28047147067
2012-06,167,123814.68577551568
2012-06,168,124556.09107956069
2012-06,169,125297.49638360568
2012-06,170,126038.9016876507
2012-06,171,126780.3069916957
2012-06,172,127521.7122957407
2012-06,173,128263.1175997857
2012-06,174,129004.52290383072
2012-06,175,129745.92820787571
2012-06,176,130487.33351192072
2012-06,177,131228.7388159657
2012-06,178,131970.14412001072
2012-06,179,132711.54942405573
2012-06,180,133452.95472810074
2012-08,1,5216.358098880088
2012-08,2,10432.716197760175
2012-08,3,15649.074296640263
2012-08,4,20865.43239552035
2012-08,5,26081.79049440044
2012-08,6,31298.148593280526
2012-08,7,36514.50669216061
2012-08,8,41730.8647910407
2012-08,9,46947.22288992079
2012-08,10,52163.58098880088
2012-08,11,57379.93908768096
2012-08,12,62596.29718656105
2012-08,13,67812.65528544114
2012-08,14,73029.01338432122
2012-08,15,78245.37148320132
2012-08,16,83461.7295820814
2012-08,17,88678.08768096149
2012-08,18,93894.44577984158
2012-08,19,99110.80387872166
2012-08,20,104327.16197760176
2012-08,21,109543.52007648184
2012-08,22,114759.87817536193
2012-08,23,119976.23627424202
2012-08,24,125192.5943731221
2012-08,25,130408.95247200219
2012-08,26,135625.31057088228
2012-08,27,140841.66866976238
2012-08,28,146058.02676864245
2012-08,29,151274.38486752255
2012-08,30,156490.74296640264
2012-08,31,161707.1010652827
2012-08,32,166923.4591641628
2012-08,33,172139.8172630429
2012-08,34,177356.17536192297
2012-08,35,182572.53346080307
2012-08,36,187788.89155968316
2012-08,37,193005.24965856323
2012-08,38,198221.60775744333
2012-08,39,203437.96585632343
2012-08,40,208654.32395520352
2012-08,41,213870.6820540836
2012-08,42,219087.0401529637
2012-08,43,224303.39825184378
2012-08,44,229519.75635072385
2012-08,45,234736.11444960395
2012-08,46,239952.47254848405
2012-08,47,245168.8306473641
2012-08,48,250385.1887462442
2012-08,49,255601.5468451243
2012-08,50,260817.90494400437
2012-08,51,266034.2630428845
2012-08,52,271250.62114176457
2012-08,53,276466.97924064466
2012-08,54,281683.33733952476
2012-08,55,286899.6954384048
2012-08,56,292116.0535372849
2012-08,57,297332.411636165
2012-08,58,302548.7697350451
2012-08,59,307765.1278339252
2012-08,60,312981.4859328053
2012-08,61,318197.8440316853
2012-08,62,323414.2021305654
2012-08,63,328630.5602294455
2012-08,64,333846.9183283256
2012-08,65,339063.2764272057
2012-08,66,344279.6345260858
2012-08,67,349495.9926249659
2012-08,68,354712.35072384594
2012-08,69,359928.70882272604
2012-08,70,365145.06692160614
2012-08,71,370361.42502048623
2012-08,72,375577.78311936633
2012-08,73,380794.1412182464
2012-08,74,386010.49931712647
2012-08,75,391226.85741600656
2012-08,76,396443.21551488666
2012-08,77,401659.57361376676
2012-08,78,406875.93171264685
2012-08,79,412092.28981152695
2012-08,80,417308.64791040705
2012-08,81,422525.0060092871
2012-08,82,427741.3641081672
2012-08,83,432957.7222070473
2012-08,84,438174.0803059274
2012-08,85,443390.4384048075
2012-08,86,448606.79650368757
2012-08,87,453823.1546025676
2012-08,88,459039.5127014477
2012-08,89,464255.8708003278
2012-08,90,469472.2288992079
2012-08,91,474688.586998088
2012-08,92,479904.9450969681
2012-08,93,485121.30319584813
2012-08,94,490337.6612947282
2012-08,95,495554.0193936083
2012-08,96,500770.3774924884
2012-08,97,505986.7355913685
2012-08,98,511203.0936902486
2012-08,99,516419.4517891287
2012-08,100,521635.80988800875
2012-08,101,526852.1679868889
2012-08,102,532068.526085769
2012-08,103,537284.884184649
2012-08,104,542501.2422835291
2012-08,105,547717.6003824092
2012-08,106,552933.9584812893
2012-08,107,558150.3165801694
2012-08,108,563366.6746790495
2012-08,109,568583.0327779296
2012-08,110,573799.3908768096
2012-08,111,579015.7489756898
2012-08,112,584232.1070745698
2012-08,113,589448.46517345
2012-08,114,594664.82327233
2012-08,115,599881.1813712101
2012-08,116,605097.5394700902
2012-08,117,610313.8975689702
2012-08,118,615530.2556678504
2012-08,119,620746.6137667304
2012-08,120,625962.9718656106
2012-08,121,631179.3299644906
2012-08,122,636395.6880633706
2012-08,123,641612.0461622508
2012-08,124,646828.4042611308
2012-08,125,652044.762360011
2012-08,126,657261.120458891
2012-08,127,662477.4785577712
2012-08,128,667693.8366566512
2012-08,129,672910.1947555313
2012-08,130,678126.5528544114
2012-08,131,683342.9109532915
2012-08,132,688559.2690521716
2012-08,133,693775.6271510517
2012-08,134,698991.9852499318
2012-08,135,704208.3433488118
2012-08,136,709424.7014476919
2012-08,137,714641.059546572
2012-08,138,719857.4176454521
2012-08,139,725073.7757443322
2012-08,140,730290.1338432123
2012-08,141,735506.4919420923
2012-08,142,740722.8500409725
2012-08,143,745939.2081398525
2012-08,144,751155.5662387327
2012-08,145,756371.9243376127
2012-08,146,761588.2824364929
2012-08,147,766804.6405353729
2012-08,148,772020.9986342529
2012-08,149,777237.3567331331
2012-08,150,782453.7148320131
2012-08,151,787670.0729308933
2012-08,152,792886.4310297733
2012-08,153,798102.7891286535
2012-08,154,803319.1472275335
2012-08,155,808535.5053264135
2012-08,156,813751.8634252937
2012-08,157,818968.2215241737
2012-08,158,824184.5796230539
2012-08,159,829400.9377219339
2012-08,160,834617.2958208141
2012-08,161,839833.6539196941
2012-08,162,845050.0120185742
2012-08,163,850266.3701174543
2012-08,164,855482.7282163344
2012-08,165,860699.0863152145
2012-08,166,865915.4444140946
2012-08,167,871131.8025129746
2012-08,168,876348.1606118547
2012-08,169,881564.5187107348
2012-08,170,886780.876809615
2012-08,171,891997.234908495
2012-08,172,897213.5930073751
2012-08,173,902429.9511062552
2012-08,174,907646.3092051352
2012-08,175,912862.6673040154
2012-08,176,918079.0254028954
2012-08,177,923295.3835017756
2012-08,178,928511.7416006556
2012-08,179,933728.0996995358
2012-08,180,938944.4577984158
2012-10,1,1181.5322175732217
2012-10,2,2363.0644351464434
2012-10,3,3544.596652719665
2012-10,4,4726.128870292887
2012-10,5,5907.661087866109
2012-10,6,7089.19330543933
2012-10,7,8270.725523012552
2012-10,8,9452.257740585774
2012-10,9,10633.789958158995
2012-10,10,11815.322175732217
2012-10,11,12996.854393305439
2012-10,12,14178.38661087866
2012-10,13,15359.918828451882
2012-10,14,16541.451046025104
2012-10,15,17722.983263598326
2012-10,16,18904.515481171547
2012-10,17,20086.04769874477
2012-10,18,21267.57991631799
2012-10,19,22449.112133891213
2012-10,20,23630.644351464434
2012-10,21,24812.176569037656
2012-10,22,25993.708786610878
2012-10,23,27175.2410041841
2012-10,24,28356.77322175732
2012-10,25,29538.305439330543
2012-10,26,30719.837656903765
2012-10,27,31901.369874476986
2012-10,28,33082.90209205021
2012-10,29,34264.43430962343
2012-10,30,35445.96652719665
2012-10,31,36627.49874476987
2012-10,32,37809.030962343095
2012-10,33,38990.56317991632
2012-10,34,40172.09539748954
2012-10,35,41353.62761506276
2012-10,36,42535.15983263598
2012-10,37,43716.6920502092
2012-10,38,44898.224267782425
2012-10,39,46079.75648535565
2012-10,40,47261.28870292887
2012-10,41,48442.82092050209
2012-10,42,49624.35313807531
2012-10,43,50805.885355648534
2012-10,44,51987.417573221755
2012-10,45,53168.94979079498
2012-10,46,54350.4820083682
2012-10,47,55532.01422594142
2012-10,48,56713.54644351464
2012-10,49,57895.078661087864
2012-10,50,59076.610878661086
2012-10,51,60258.14309623431
2012-10,52,61439.67531380753
2012-10,53,62621.20753138075
2012-10,54,63802.73974895397
2012-10,55,64984.271966527194
2012-10,56,66165.80418410042
2012-10,57,67347.33640167365
2012-10,58,68528.86861924686
2012-10,59,69710.40083682007
2012-10,60,70891.9330543933
2012-10,61,72073.46527196653
2012-10,62,73254.99748953975
2012-10,63,74436.52970711296
2012-10,64,75618.06192468619
2012-10,65,76799.59414225942
2012-10,66,77981.12635983263
2012-10,67,79162.65857740585
2012-10,68,80344.19079497908
2012-10,69,81525.7230125523
2012-10,70,82707.25523012552
2012-10,71,83888.78744769873
2012-10,72,85070.31966527196
2012-10,73,86251.85188284519
2012-10,74,87433.3841004184
2012-10,75,88614.91631799162
2012-10,76,89796.44853556485
2012-10,77,90977.98075313808
2012-10,78,92159.5129707113
2012-10,79,93341.04518828451
2012-10,80,94522.57740585774
2012-10,81,95704.10962343097
2012-10,82,96885.64184100418
2012-10,83,98067.1740585774
2012-10,84,99248.70627615062
2012-10,85,100430.23849372385
2012-10,86,101611.77071129707
2012-10,87,102793.30292887028
2012-10,88,103974.83514644351
2012-10,89,105156.36736401674
2012-10,90,106337.89958158995
2012-10,91,107519.43179916317
2012-10,92,108700.9640167364
2012-10,93,109882.49623430963
2012-10,94,111064.02845188284
2012-10,95,112245.56066945606
2012-10,96,113427.09288702928
2012-10,97,114608.62510460251
2012-10,98,115790.15732217573
2012-10,99,116971.68953974894
2012-10,100,118153.22175732217
2012-10,101,119334.7539748954
2012-10,102,120516.28619246861
2012-10,103,121697.81841004183
2012-10,104,122879.35062761506
2012-10,105,124060.88284518829
2012-10,106,125242.4150627615
2012-10,107,126423.94728033472
2012-10,108,127605.47949790795
2012-10,109,128787.01171548117
2012-10,110,129968.54393305439
2012-10,111,131150.0761506276
2012-10,112,132331.60836820083
2012-10,113,133513.14058577406
2012-10,114,134694.6728033473
2012-10,115,135876.2050209205
2012-10,116,137057.73723849372
2012-10,117,138239.26945606695
2012-10,118,139420.80167364015
2012-10,119,140602.33389121338
2012-10,120,141783.8661087866
2012-10,121,142965.39832635983
2012-10,122,144146.93054393306
2012-10,123,145328.46276150626
2012-10,124,146509.9949790795
2012-10,125,147691.52719665272
2012-10,126,148873.05941422592
2012-10,127,150054.59163179915
2012-10,128,151236.12384937238
2012-10,129,152417.6560669456
2012-10,130,153599.18828451884
2012-10,131,154780.72050209204
2012-10,132,155962.25271966527
2012-10,133,157143.7849372385
2012-10,134,158325.3171548117
2012-10,135,159506.84937238492
2012-10,136,160688.38158995815
2012-10,137,161869.91380753138
2012-10,138,163051.4460251046
2012-10,139,164232.9782426778
2012-10,140,165414.51046025104
2012-10,141,166596.04267782427
2012-10,142,167777.57489539747
2012-10,143,168959.1071129707
2012-10,144,170140.63933054393
2012-10,145,171322.17154811716
2012-10,146,172503.70376569038
2012-10,147,173685.23598326358
2012-10,148,174866.7682008368
2012-10,149,176048.30041841004
2012-10,150,177229.83263598324
2012-10,151,178411.36485355647
2012-10,152,179592.8970711297
2012-10,153,180774.42928870293
2012-10,154,181955.96150627616
2012-10,155,183137.49372384936
2012-10,156,184319.0259414226
2012-10,157,185500.55815899582
2012-10,158,186682.09037656902
2012-10,159,187863.62259414225
2012-10,160,189045.15481171547
2012-10,161,190226.6870292887
2012-10,162,191408.21924686193
2012-10,163,192589.75146443513
2012-10,164,193771.28368200836
2012-10,165,194952.8158995816
2012-10,166,196134.3481171548
2012-10,167,197315.88033472802
2012-10,168,198497.41255230125
2012-10,169,199678.94476987448
2012-10,170,200860.4769874477
2012-10,171,202042.0092050209
2012-10,172,203223.54142259413
2012-10,173,204405.07364016736
2012-10,174,205586.60585774056
2012-10,175,206768.1380753138
2012-10,176,207949.67029288702
2012-10,177,209131.20251046025
2012-10,178,210312.73472803348
2012-10,179,211494.26694560668
2012-10,180,212675.7991631799
2012-11,1,1921.2980761300591
2012-11,2,3842.5961522601183
2012-11,3,5763.894228390178
2012-11,4,7685.192304520237
2012-11,5,9606.490380650295
2012-11,6,11527.788456780356
2012-11,7,13449.086532910414
2012-11,8,15370.384609040473
2012-11,9,17291.682685170534
2012-11,10,19212.98076130059
2012-11,11,21134.27883743065
2012-11,12,23055.57691356071
2012-11,13,24976.87498969077
2012-11,14,26898.17306582083
2012-11,15,28819.471141950886
2012-11,16,30740.769218080946
2012-11,17,32662.067294211007
2012-11,18,34583.36537034107
2012-11,19,36504.663446471124
2012-11,20,38425.96152260118
2012-11,21,40347.259598731245
2012-11,22,42268.5576748613
2012-11,23,44189.85575099136
2012-11,24,46111.15382712142
2012-11,25,48032.45190325148
2012-11,26,49953.74997938154
2012-11,27,51875.048055511594
2012-11,28,53796.34613164166
2012-11,29,55717.644207771715
2012-11,30,57638.94228390177
2012-11,31,59560.240360031836
2012-11,32,61481.53843616189
2012-11,33,63402.83651229195
2012-11,34,65324.13458842201
2012-11,35,67245.43266455206
2012-11,36,69166.73074068213
2012-11,37,71088.02881681219
2012-11,38,73009.32689294225
2012-11,39,74930.6249690723
2012-11,40,76851.92304520236
2012-11,41,78773.22112133242
2012-11,42,80694.51919746249
2012-11,43,82615.81727359255
2012-11,44,84537.1153497226
2012-11,45,86458.41342585266
2012-11,46,88379.71150198272
2012-11,47,90301.00957811277
2012-11,48,92222.30765424285
2012-11,49,94143.6057303729
2012-11,50,96064.90380650296
2012-11,51,97986.20188263302
2012-11,52,99907.49995876307
